t,R1,R2
391.197114,2573.01721,1132.30529
393.810767999999,2573.8544,1133.07693
396.412378000006,2574.44921,1133.55266
399.009118000001,2575.33742,1133.90551
401.582770000003,2576.82177,1134.35574
404.147229000002,2578.01284,1134.99073
406.731215000004,2579.21308,1135.5387
409.316006999999,2580.57448,1136.12317
411.928155000001,2582.6452,1136.77474
414.539847000003,2585.68553,1137.63882
417.132317000002,2587.24184,1138.72431
419.732890000001,2589.08187,1139.50912
422.326004000001,2590.45823,1140.25115
424.891895000003,2591.71907,1140.92074
427.496730000004,2593.86869,1141.56906
430.087308000006,2595.95533,1142.49122
432.661740000002,2598.42564,1143.33735
435.251318000004,2600.19621,1144.39438
437.819548,2601.44073,1145.15691
440.398714000002,2604.68692,1145.90363
442.985194000006,2606.40458,1147.13287
445.579831,2608.18974,1147.97787
448.161397,2610.51618,1148.85164
450.743206,2613.65924,1149.99286
453.344085000001,2615.77054,1151.08323
455.942104000002,2619.42,1152.18499
458.514049000002,2621.22579,1153.50982
461.112667000003,2623.12713,1154.36859
463.708197000004,2625.79661,1155.45427
466.287182000004,2626.92547,1156.43825
468.871082000002,2628.28018,1157.11982
471.462700000003,2631.56045,1157.98443
474.039675000004,2633.60871,1159.19615
476.610529000007,2636.06942,1160.10521
479.211171000004,2637.95838,1161.2431
481.821823000006,2639.18558,1162.09098
484.419390000001,2640.11715,1162.75235
486.999659000002,2640.82665,1163.34316
489.576435000002,2642.01505,1163.848
492.166531000003,2644.74597,1164.6511
494.765627000004,2646.75094,1165.69989
497.347293000005,2648.47088,1166.63479
499.931835000001,2650.02343,1167.45539
502.521572000004,2656.78615,1169.7723
507.745090000004,2661.93592,1171.1671
510.366308000006,2664.70627,1173.15328
512.947155000001,2666.7606,1174.32938
515.540089000002,2669.72242,1175.50744
518.104058000006,2672.08167,1176.68126
520.706318000004,2674.64835,1177.96508
523.278862000003,2675.70597,1178.92709
525.870668000005,2677.15692,1179.68731
528.474767000005,2678.3048,1180.45024
531.051906000003,2680.68855,1181.16313
533.631270000003,2684.44361,1182.33889
536.220767000005,2685.49319,1183.63062
538.813526000001,2686.2295,1184.34215
541.378054000005,2688.02934,1184.92617
543.963642000005,2689.585,1185.74446
546.559243000001,2690.75012,1186.50749
549.155580000006,2693.82712,1187.24469
554.390151000001,2696.41239,1188.8551
556.987219000004,2697.5918,1189.84651
559.574161000006,2699.58553,1190.68398
562.162982000001,2699.91092,1191.35214
564.726082000002,2701.66216,1191.80732
567.309263000004,2702.52103,1192.6042
569.886954000004,2702.28928,1193.06159
572.449019000001,2702.43499,1193.2249
575.049731000006,2702.842,1193.61021
577.653732000001,2702.71105,1193.79237
580.262816,2702.80053,1193.96899
582.862131999999,2704.17342,1194.19528
585.451325000003,2705.90518,1194.88594
588.048681000002,2707.57758,1195.69438
590.656133000001,2709.71651,1196.50866
593.251052000001,2712.39674,1197.4979
595.836945,2714.01854,1198.50102
598.426851000003,2716.31804,1199.36084
601.005337000005,2717.83965,1200.28529
603.594081,2719.60027,1201.02539
606.187355000004,2721.12062,1201.83052
608.797948000006,2724.00886,1202.71112
611.379766000003,2726.91034,1203.97064
613.962460000001,2728.41482,1205.03382
616.554040000007,2730.56396,1205.91094
619.134984000005,2733.55857,1206.98925
621.754223000005,2737.3579,1208.20539
624.349056000002,2742.10667,1209.90566
626.944386,2748.13338,1211.85343
629.550038000002,2752.77894,1214.10796
632.137015000001,2756.55517,1216.08312
634.710775000006,2759.28368,1217.49617
637.310647,2763.58791,1219.13964
639.899876000002,2765.24019,1220.63454
642.499202,2767.53175,1221.69923
645.098683000006,2771.41613,1222.89384
647.680574000001,2774.61241,1224.57001
650.259796000004,2779.02101,1225.9137
652.861259000003,2782.44495,1227.94504
655.460609999999,2786.57551,1229.3804
658.042535000004,2791.0739,1231.20171
660.648646000005,2794.31765,1233.10891
663.249573000006,2797.75945,1234.63127
665.840076000005,2798.59201,1236.00498
668.423398000002,2801.10671,1236.90373
671.003905000001,2804.22801,1238.11091
673.583892000005,2804.84883,1239.27847
676.158542000003,2806.72835,1240.18237
678.760564000003,2806.65366,1240.8197
681.377976000004,2807.86173,1241.26194
683.981337000005,2808.64836,1241.99583
686.545822000004,2808.63956,1242.42611
689.160698000006,2808.99454,1242.7976
691.738355000004,2810.15806,1243.18079
696.317202,2811.77044,1244.01448
698.906055,2813.06589,1244.7687
701.484921000004,2814.7622,1245.5097
704.061281000003,2817.70157,1246.60461
706.654271000005,2819.13872,1247.67738
709.267552000001,2821.99983,1248.63656
711.865033,2825.26969,1249.87849
714.449431000002,2830.49171,1251.40231
717.031838,2833.07031,1253.28289
719.619840000004,2837.90493,1254.8519
722.203006999999,2839.91356,1256.44539
724.788422000006,2842.96527,1257.56677
727.359415000007,2846.24338,1259.09472
729.951495999999,2849.54471,1260.56881
732.528405000001,2850.56588,1261.81996
735.106162,2851.83172,1262.62457
737.674215000004,2854.69732,1263.4133
740.245407000005,2861.45837,1266.60945
745.483903000005,2863.48599,1267.56513
748.055631000005,2867.79646,1268.90923
750.655241000004,2869.15744,1270.42474
753.237794,2870.92341,1271.37059
755.813981000006,2871.27487,1272.17554
758.415114,2875.00706,1273.78426
763.617024000004,2876.71896,1274.55289
766.209489,2881.23246,1275.77463
768.798837000005,2884.63274,1277.33997
771.384147,2889.15915,1279.11994
773.987345000006,2892.5017,1280.80584
776.572066,2896.585,1282.61041
779.163101000004,2899.42613,1284.06166
781.770311000004,2901.09925,1285.48909
784.356592,2905.88952,1286.79006
786.939605000004,2908.20476,1288.25089
789.513962000005,2911.07368,1289.71086
792.09643,2913.88654,1290.9677
794.695312000006,2914.99929,1292.23027
797.284769000001,2916.33879,1293.05839
799.873060000002,2919.49109,1294.33519
802.455995000005,2920.92282,1295.32721
805.044259000003,2923.04131,1296.20855
807.650732000001,2924.31362,1297.20184
810.237168000005,2925.28216,1297.97239
812.819696000002,2930.06417,1298.89001
815.410690000005,2931.45822,1300.53058
818.018620000005,2932.86299,1301.37928
820.597641000003,2933.98143,1302.22145
823.184534000002,2937.95201,1303.22186
825.769285000004,2941.045,1304.59377
828.367391000003,2943.21552,1306.01913
830.929082000002,2946.32947,1307.44264
833.541884000003,2949.12016,1308.70673
836.142547000006,2951.18062,1309.90846
838.717142999999,2952.92564,1311.06162
841.279029000007,2957.51695,1312.13714
843.859506999999,2958.59216,1313.61483
846.439067000002,2959.80944,1314.58798
849.016069000006,2960.32647,1315.22226
851.587497000001,2962.12876,1315.78591
854.185493000001,2964.63164,1316.75018
856.765476000004,2967.08019,1317.94483
859.357493000001,2969.76805,1319.13063
861.938467,2973.27618,1320.46441
864.516651000001,2977.8691,1322.10678
867.135741000004,2981.18626,1323.79734
869.752616000004,2983.8179,1325.41753
872.358505000003,2986.93505,1326.80462
874.956521000005,2988.48313,1327.97396
877.532792000003,2991.12173,1328.93586
880.130333000004,2992.25119,1330.07034
882.716016000003,2996.96132,1330.93847
887.915460000001,2997.37876,1333.09776
890.505821000002,2999.52121,1333.61008
893.082654000007,3000.64405,1334.6142
895.684234999999,3001.08976,1335.27154
898.309678000003,3001.73312,1335.80653
900.906284000002,3004.18509,1336.33759
903.505255000003,3006.99817,1337.44656
906.102058000006,3008.99028,1338.58312
908.712264000006,3010.67413,1339.55111
911.307612000003,3011.38707,1340.35812
913.910635000005,3013.67665,1341.19247
916.500060000002,3016.56606,1342.11294
919.082823000006,3019.05591,1343.44208
921.699453000002,3021.22269,1344.61695
924.279090000004,3025.28904,1345.69165
926.903666000001,3029.08937,1347.347
929.511932000004,3030.52772,1349.37987
934.753796000004,3031.15906,1349.9502
937.327973999999,3032.58708,1350.5883
939.956124000005,3033.888,1351.18701
942.53307,3035.29376,1351.95553
945.12057,3037.33795,1352.75794
947.715038000003,3041.45328,1354.08752
950.326938000001,3045.20528,1355.62462
952.912652000003,3049.00052,1357.12044
955.510688000001,3053.61845,1358.80945
958.104009000003,3056.06154,1360.63729
960.699661000006,3059.01466,1361.95759
963.279395000003,3062.59775,1363.36203
965.878703000002,3063.13718,1364.62296
968.478834000006,3063.51554,1365.24441
971.097836000003,3064.79767,1365.79591
973.707114,3066.61841,1366.59214
976.311328000002,3069.47055,1367.65182
978.904684,3073.89142,1368.97419
981.476573000006,3078.71044,1370.85045
984.055182000004,3087.00424,1372.69407
989.258853,3091.48944,1376.49071
991.847679000005,3093.48831,1378.04326
994.426357000001,3097.61432,1379.4467
997.010322000004,3102.88002,1381.30963
999.621831,3103.31299,1383.05265
1002.183302,3104.41533,1383.84352
1004.75456,3106.54269,1384.62575
1007.361045,3108.71127,1385.75412
1009.956681,3110.91588,1386.75372
1012.523674,3117.11318,1388.13746
1015.11257,3119.13316,1390.27006
1017.681614,3121.31793,1391.44653
1020.278769,3122.89022,1392.53564
1022.85402500001,3125.11533,1393.4907
1028.063892,3124.7895,1394.81098
1030.66628200001,3125.0983,1395.09805
1033.249714,3126.64866,1395.56182
1035.85827,3130.45838,1396.80415
1038.42555800001,3134.22901,1398.29985
1041.029643,3138.73636,1399.76824
1043.62770900001,3141.61744,1401.68301
1046.25932300001,3142.50647,1402.872
1048.83056,3145.21393,1403.80223
1051.413729,3146.11561,1404.78548
1054.021046,3149.89473,1405.6929
1056.58444000001,3152.80994,1407.09774
1059.159283,3154.23476,1408.35001
1061.745377,3157.16607,1409.4588
1064.325405,3162.36946,1410.89953
1066.90939,3164.23704,1412.68332
1069.50490000001,3166.65474,1413.93412
1072.104145,3172.01794,1415.35171
1074.719647,3179.02729,1417.67752
1077.281387,3184.77541,1420.35683
1079.86831200001,3189.34068,1422.76268
1082.455994,3191.08179,1425.20353
1087.659985,3192.59015,1426.07483
1090.27306,3193.60752,1426.87519
1092.854799,3194.90574,1427.67942
1095.450336,3200.9718,1429.79708
1100.659545,3204.42331,1431.27593
1103.228655,3207.15223,1432.95888
1105.829425,3210.1622,1434.31145
1108.432864,3214.84358,1435.91822
1111.032497,3217.98744,1437.51039
1113.633593,3219.55999,1439.09302
1116.220549,3219.91385,1439.95444
1118.817203,3223.18895,1440.7124
1121.406039,3225.47996,1442.11855
1123.9917,3229.20464,1443.42522
1126.57871,3232.82859,1444.96877
1129.191814,3234.78966,1446.56983
1131.806903,3236.34724,1447.73331
1134.405986,3238.20475,1448.6798
1137.011989,3243.1938,1449.95012
1139.61976400001,3248.9724,1451.94628
1142.230876,3254.79454,1454.20553
1144.820093,3257.2756,1456.38262
1147.437958,3258.87396,1457.68313
1150.06106,3259.2416,1458.68998
1152.647508,3262.94393,1459.36478
1157.891768,3266.96276,1461.67991
1160.49063,3268.69099,1463.09234
1163.06916100001,3271.25138,1464.19753
1165.651131,3273.36374,1465.53467
1168.25958400001,3274.7767,1466.51462
1170.845589,3277.3196,1467.46639
1173.447486,3278.14032,1468.48321
1176.04964600001,3279.9948,1469.31347
1178.648008,3285.12196,1470.45089
1181.29708400001,3286.1027,1472.18649
1183.89394400001,3288.0768,1473.17247
1186.506335,3289.1379,1473.96647
1189.108388,3289.05535,1474.58093
1191.72060200001,3289.13972,1474.8817
1194.32562,3291.69324,1475.52223
1196.92197700001,3291.60851,1476.2735
1199.529836,3295.38667,1477.52153
1204.754318,3294.85296,1478.21311
1207.376965,3294.62897,1478.42153
1209.976111,3295.9773,1478.71127
1212.560794,3299.56116,1479.55386
1215.17254300001,3300.58975,1480.8138
1217.780527,3301.47898,1481.48342
1220.38079000001,3303.09647,1482.10648
1222.970972,3304.9631,1482.99838
1225.579066,3306.14438,1483.78633
1228.170016,3307.02628,1484.42934
1230.764453,3308.15025,1484.92459
1233.359386,3309.75975,1485.63243
1235.972787,3313.49411,1486.55066
1238.567865,3313.64642,1487.70212
1241.162332,3315.68678,1488.26175
1243.755318,3317.11831,1489.17553
1246.36254000001,3319.3229,1490.09655
1248.973561,3323.33175,1491.23854
1251.552732,3325.44203,1492.68834
1254.13610600001,3334.18013,1495.62275
1259.340765,3335.8397,1497.32921
1261.929144,3336.33532,1498.25979
1264.532438,3339.0182,1498.93868
1267.137248,3340.63279,1499.98745
1269.725579,3343.49923,1500.96335
1272.309511,3346.71233,1502.38333
1274.934024,3351.4741,1503.85459
1277.550917,3355.56809,1505.7135
1280.155794,3360.27704,1507.54457
1282.75886700001,3364.07312,1509.37202
1285.383971,3366.61687,1511.00837
1287.979699,3369.5618,1512.25507
1290.578258,3371.5548,1513.7175
1293.15378600001,3371.28779,1514.54409
1295.768579,3372.14346,1514.85318
1298.362373,3372.91664,1515.36535
1300.961877,3375.3815,1516.16227
1303.555664,3378.03496,1517.46713
1306.14218700001,3381.0458,1518.48527
1308.753673,3384.21827,1520.09543
1311.367213,3383.94943,1521.08784
1313.94141500001,3385.70705,1521.60598
1316.517682,3387.16094,1522.44049
1319.103898,3387.09285,1523.03657
1321.700535,3386.68746,1523.31257
1324.27012800001,3389.22455,1523.6479
1326.88361,3389.54652,1524.56417
1329.481313,3392.43181,1524.98822
1332.11384100001,3395.50477,1526.19306
1334.698861,3397.38587,1528.10845
1339.905677,3397.41336,1528.60199
1342.502138,3397.80242,1528.95763
1345.097854,3397.61516,1529.22356
1347.673457,3397.83652,1529.39004
1350.284519,3400.05384,1530.00661
1352.905794,3399.6694,1530.51066
1355.53084,3401.64117,1530.74689
1358.15226000001,3403.48916,1531.63352
1360.752299,3404.54194,1532.41699
1363.363576,3406.30968,1533.15792
1365.975678,3408.99515,1534.09709
1368.562887,3410.82621,1535.06233
1371.150221,3413.78727,1536.15642
1373.740974,3415.5313,1537.18631
1376.336807,3416.04284,1538.05084
1378.955081,3418.02409,1538.74598
1381.57049200001,3418.54928,1539.40439
1384.183008,3418.73528,1539.80906
1386.79274200001,3421.2755,1540.29901
1389.392603,3425.19838,1541.43658
1392.00425,3426.70615,1542.78009
1394.585038,3428.07325,1543.64307
1397.179695,3431.82073,1544.64412
1399.774118,3435.21544,1546.28896
1402.350527,3437.23975,1547.55534
1404.941325,3438.52848,1548.50402
1407.55238500001,3441.07425,1549.4155
1410.13257,3442.78479,1550.31081
1412.706527,3447.51969,1551.56824
1415.302527,3449.48751,1553.16757
1417.912175,3452.85022,1554.07377
1420.518666,3455.1735,1555.70811
1423.099269,3459.01367,1556.95676
1425.666973,3465.70053,1558.76382
1430.89834500001,3466.90482,1561.52397
1433.470132,3467.85697,1562.27525
1436.057452,3470.3757,1563.19808
1438.656765,3473.02248,1564.16887
1441.26249,3475.88314,1565.25041
1443.85192600001,3477.40752,1566.60852
1446.435365,3479.34536,1567.42838
1449.046321,3481.63679,1568.50566
1451.664934,3483.78625,1569.52
1454.262596,3488.88977,1570.89788
1456.883629,3492.9049,1572.92979
1459.515774,3494.44876,1574.46566
1462.112517,3495.24833,1575.44529
1464.707697,3497.47224,1576.2336
1467.28102900001,3499.80321,1577.29962
1469.896649,3500.33908,1578.23113
1472.50352500001,3501.8608,1578.95983
1475.108755,3501.94365,1579.53408
1477.715508,3503.87838,1580.17051
1480.303259,3506.14712,1581.04019
1482.899313,3509.66145,1582.03183
1488.130588,3510.69058,1583.7137
1490.72673100001,3514.78323,1584.6046
1493.350579,3514.42666,1585.85173
1495.944746,3513.53295,1586.10287
1498.532028,3512.51966,1586.05903
1501.149815,3513.09996,1585.96658
1503.748129,3514.51035,1586.30475
1506.343409,3514.1516,1586.80679
1508.970765,3515.15235,1587.09593
1511.575814,3516.87188,1587.52756
1514.178596,3520.78971,1588.64425
1516.773943,3525.04821,1590.03239
1519.384483,3527.48466,1591.80941
1521.981086,3528.55321,1592.94769
1524.561331,3529.67148,1593.58941
1527.146979,3532.45936,1594.53623
1529.747138,3535.14936,1595.44994
1532.349969,3536.95686,1596.57855
1534.92419800001,3538.59336,1597.50763
1537.512272,3538.85603,1598.1516
1540.11044400001,3540.67965,1598.77131
1542.69639,3543.89324,1599.77676
1545.30305400001,3547.12327,1601.08392
1547.918056,3550.20711,1602.39625
1550.52354300001,3554.41109,1603.94443
1553.13427900001,3555.49931,1605.36669
1555.75075,3556.17912,1606.20179
1558.351471,3559.14249,1606.91853
1560.946539,3562.77996,1608.1487
1563.542501,3565.13426,1609.53712
1566.145294,3566.73023,1610.63515
1568.737247,3567.87832,1611.40009
1571.349913,3571.03627,1612.25267
1573.957436,3571.07769,1613.27113
1576.555382,3574.41669,1614.01262
1579.14858400001,3575.1312,1614.92812
1581.76851000001,3575.31182,1615.53864
1584.366701,3576.30262,1615.85557
1586.95698100001,3575.47232,1616.26082
1589.515137,3574.34045,1616.28061
1592.10723,3573.8125,1616.00057
1594.701612,3574.56416,1615.98306
1597.300604,3574.98847,1616.20445
1599.882265,3576.59772,1616.72071
1602.470862,3576.91853,1617.30052
1605.069101,3581.27439,1618.00757
1607.65132,3583.171,1619.46186
1610.275991,3584.54662,1620.36304
1612.875186,3585.82271,1620.97432
1615.463461,3586.5252,1621.55908
1618.074376,3586.51991,1621.98612
1620.667535,3588.37065,1622.21834
1623.258049,3591.79076,1623.21328
1625.845289,3593.45717,1624.26281
1628.420331,3596.08207,1625.24138
1631.010438,3596.85606,1626.14471
1633.602739,3598.85176,1626.83092
1636.211618,3602.35462,1627.96102
1638.80196200001,3604.72859,1629.23246
1641.40516100001,3605.57487,1630.30867
1644.004217,3606.08521,1630.92521
1646.595004,3606.44081,1631.34809
1649.186969,3608.23642,1631.72783
1651.769951,3609.88098,1632.47863
1654.371954,3614.07338,1633.37808
1656.963123,3617.23686,1634.99156
1659.561506,3619.16507,1636.20791
1662.158258,3622.98316,1637.46889
1664.782403,3624.28147,1638.86612
1667.40736,3627.59501,1639.83799
1670.008413,3631.99794,1641.27092
1675.243623,3632.74983,1643.21874
1677.836164,3633.3448,1643.76029
1680.416693,3634.82113,1644.37531
1683.019313,3636.36005,1645.03135
1685.610684,3636.23095,1645.58189
1688.217623,3636.87344,1645.86582
1690.81591,3641.34325,1646.61389
1693.428149,3642.30332,1647.93752
1696.021945,3643.09564,1648.60657
1698.612986,3642.88312,1649.11165
1701.20707,3642.0837,1649.18967
1703.809917,3642.36664,1649.11569
1706.403563,3644.72781,1649.55414
1709.017729,3644.89474,1650.1417
1711.62579000001,3647.16511,1650.74609
1714.235213,3647.34299,1651.36938
1716.831973,3648.36726,1651.63937
1719.44804000001,3648.74195,1652.20984
1722.030376,3650.41959,1652.6496
1724.634986,3651.78346,1653.33931
1727.206578,3653.61035,1654.22405
1729.801417,3655.00282,1654.97507
1732.39279000001,3658.01177,1655.79219
1735.007006,3658.2395,1656.73295
1737.620729,3658.00242,1657.05763
1740.22057300001,3659.99538,1657.38686
1742.83610200001,3660.31189,1658.01088
1745.456822,3660.18027,1658.28442
1748.023765,3661.47352,1658.48073
1750.605615,3662.52321,1659.17062
1753.212921,3666.37702,1659.84061
1755.806005,3668.9608,1661.27887
1758.426704,3674.71334,1662.49879
1763.666737,3678.84912,1665.25411
1766.298872,3682.8568,1666.82663
1768.885127,3686.16139,1668.53163
1771.479255,3688.29621,1670.06948
1774.10855100001,3688.79281,1670.99799
1776.710507,3689.7145,1671.51579
1779.306533,3691.21327,1672.21315
1781.977806,3693.6166,1673.05701
1784.558501,3701.31837,1675.9426
1789.787608,3704.20817,1677.54838
1792.36986300001,3705.99977,1678.84078
1794.97224,3710.44539,1680.08258
1797.563221,3715.26643,1681.87395
1800.156473,3716.99879,1683.59892
1802.757726,3717.45206,1684.54074
1805.364508,3717.71939,1685.05685
1807.979827,3718.8125,1685.47826
1810.57830400001,3722.46821,1686.41566
1813.172976,3727.92977,1688.0924
1815.785598,3731.79588,1690.16107
1818.38655100001,3734.72187,1691.80839
1820.98785,3737.2542,1693.2887
1823.561305,3738.96015,1694.38973
1826.169217,3740.97846,1695.41218
1828.762865,3744.29236,1696.61139
1831.350621,3745.95663,1697.73851
1833.926175,3746.57188,1698.67365
1836.520026,3746.41438,1699.18096
1839.117088,3747.07893,1699.48669
1841.694382,3750.43711,1700.29255
1844.31131200001,3752.63813,1701.55344
1846.9017,3754.27235,1702.55166
1849.477255,3756.97349,1703.65148
1852.072152,3758.51101,1704.64101
1854.65145,3759.98658,1705.46698
1857.255077,3762.02262,1706.31263
1859.849001,3763.42618,1707.06285
1862.421239,3765.39667,1708.00567
1865.030689,3767.07113,1708.88023
1867.63233000001,3767.03539,1709.53947
1870.252537,3768.20305,1709.93906
1872.854882,3770.16713,1710.70836
1875.422978,3775.28278,1711.93946
1878.025235,3780.71421,1713.8677
1880.640431,3785.29401,1716.07265
1883.225553,3789.72423,1718.03818
1885.827996,3790.82419,1719.71665
1888.42777500001,3790.90243,1720.53611
1891.012358,3791.59807,1721.01704
1893.632306,3792.12674,1721.52097
1896.21942200001,3793.13518,1721.90999
1898.85475,3795.23468,1722.76291
1901.45496200001,3796.47163,1723.52444
1904.04306,3799.54392,1724.456
1906.60834,3803.35003,1725.92914
1909.20638500001,3807.61702,1727.521
1911.816425,3813.81433,1729.81077
1914.412641,3815.77371,1731.69496
1917.011237,3817.44081,1732.94181
1919.600008,3819.61701,1733.95725
1922.18115000001,3820.2216,1734.8257
1924.784453,3821.48323,1735.47676
1927.383387,3823.1336,1736.1868
1929.962673,3827.22818,1737.27047
1932.568317,3829.01425,1738.7107
1935.157366,3830.13342,1739.78871
1937.727634,3832.71208,1740.66303
1940.345162,3836.78414,1741.90125
1942.93841,3839.62293,1743.40491
1945.561185,3843.13406,1744.77834
1948.170795,3845.22578,1746.26469
1950.763373,3847.00091,1747.28212
1953.359123,3847.21451,1748.1375
1955.970881,3846.63094,1748.54586
1958.56356,3847.66155,1748.78344
1961.15381,3848.80816,1749.33662
1963.76326000001,3850.62803,1750.10416
1966.33137400001,3853.00253,1751.13254
1968.941822,3854.30738,1752.17807
1971.565942,3860.71544,1753.05061
1976.798267,3862.02109,1755.59649
1979.414394,3863.2129,1756.53217
1982.021325,3863.23568,1757.06534
1984.614986,3863.96385,1757.45517
1987.185923,3865.62937,1757.90977
1989.771747,3870.00232,1758.84409
1992.36325,3873.63614,1760.49402
1994.97608000001,3876.18639,1762.07751
1997.577652,3878.98871,1763.3758
2000.153296,3881.92266,1764.70041
2002.760427,3882.91838,1765.88811
2005.351126,3885.08137,1766.73104
2007.980604,3887.28197,1767.73407
2010.602828,3887.10887,1768.53684
2013.231074,3888.66891,1768.84996
2015.815192,3889.52028,1769.6161
2018.42152500001,3891.34026,1770.0984
2021.004458,3893.47745,1771.11423
2023.614517,3893.93916,1771.97276
2026.216159,3896.96936,1772.68784
2028.82925,3897.62507,1773.69452
2031.44216100001,3897.60353,1774.15254
2034.036851,3899.64917,1774.62837
2036.64762,3900.38311,1775.36742
2039.259935,3902.11049,1775.87158
2041.874756,3902.20806,1776.37473
2044.455197,3903.19406,1776.68704
2047.048439,3903.45138,1777.27482
2049.649074,3903.04025,1777.47776
2052.219964,3904.66173,1777.77721
2054.816677,3906.8936,1778.48958
2057.415016,3911.26844,1779.74666
2060.047774,3913.06634,1781.24691
2062.660963,3914.02264,1782.20587
2065.255886,3916.11533,1782.84831
2067.873508,3918.67249,1783.89843
2070.484327,3919.04414,1784.76726
2073.118218,3918.92375,1785.21242
2075.705347,3921.80169,1785.6896
2078.29512,3924.13186,1786.7127
2080.884722,3925.58736,1787.62394
2083.470359,3927.20341,1788.50255
2086.075851,3930.66381,1789.55276
2088.677343,3933.15069,1790.97228
2091.261101,3935.24399,1792.14173
2093.852692,3937.75067,1793.28233
2096.455057,3941.29055,1794.48751
2099.0733,3944.80346,1795.87986
2101.671349,3946.19341,1797.2866
2104.281582,3947.32568,1798.02216
2106.891783,3948.53478,1798.77745
2109.503104,3949.0765,1799.42131
2112.107803,3951.30705,1800.1463
2114.70492,3954.983,1801.16748
2117.290675,3958.23041,1802.63603
2119.906081,3962.2531,1804.12909
2122.488082,3965.25675,1805.68612
2125.07901400001,3968.17125,1807.01905
2127.707859,3970.98582,1808.49558
2130.319757,3972.66587,1809.57762
2132.90915000001,3974.83041,1810.57712
2135.498274,3974.6838,1811.45988
2138.10801000001,3975.14352,1811.89284
2140.704717,3977.00924,1812.40504
2143.316935,3980.55473,1813.34377
2145.902453,3985.53406,1814.96787
2148.48659500001,3989.20659,1816.80696
2151.099296,3993.25832,1818.65911
2153.700938,3994.51358,1820.18682
2156.310652,4001.66266,1821.23053
2161.542147,4004.79256,1824.3237
2164.16546,4005.13134,1825.47284
2166.765223,4006.60696,1826.0349
2169.36710200001,4007.38331,1826.65104
2171.957359,4010.20292,1827.51675
2174.53273800001,4013.19575,1828.78488
2177.129621,4015.76703,1830.20116
2179.74792,4020.12772,1831.48525
2182.359951,4021.39827,1832.97769
2184.951287,4022.85309,1833.83158
2187.54893300001,4023.58985,1834.49271
2190.140428,4024.87594,1835.11142
2192.753361,4024.92028,1835.73116
2195.359123,4023.71813,1835.88435
2197.93866,4024.05325,1835.90557
2200.566202,4024.26938,1836.14946
2203.170075,4025.65793,1836.64512
2205.776914,4028.10375,1837.37644
2208.39319000001,4032.60793,1838.75909
2210.999254,4036.17348,1840.39737
2213.586589,4039.58983,1842.14195
2216.206257,4043.43654,1843.51713
2218.788093,4045.54433,1845.12551
2221.380063,4048.38129,1846.25723
2224.012222,4051.05896,1847.42159
2226.60726400001,4052.22471,1848.55966
2229.20213900001,4054.34663,1849.42859
2231.816708,4056.35304,1850.53644
2234.41445500001,4057.99356,1851.60254
2237.01619800001,4059.73257,1852.5289
2239.590519,4062.23634,1853.46095
2242.187353,4063.69241,1854.49479
2244.796765,4065.39846,1855.37958
2247.386859,4066.26308,1856.06553
2250.002265,4066.31663,1856.5927
2252.582386,4067.41177,1857.00526
2255.211938,4067.83833,1857.44063
2257.809832,4068.63343,1857.78282
2260.40073100001,4069.57591,1858.34107
2262.993167,4072.94494,1859.10825
2265.57976400001,4076.60259,1860.41738
2268.15396600001,4079.89575,1861.97419
2270.755235,4081.93657,1863.34241
2273.35508000001,4085.36548,1864.44344
2275.984011,4087.99916,1865.863
2278.59777,4088.84021,1866.90413
2281.19234500001,4089.58705,1867.51902
2283.764182,4091.23639,1868.06705
2286.383637,4093.71456,1868.90868
2288.958195,4097.24557,1870.12289
2291.578485,4098.47326,1871.38792
2294.158916,4101.88125,1872.37266
2296.764662,4104.61623,1873.77178
2299.389206,4107.645,1875.14874
2301.992887,4109.62071,1876.35255
2304.598027,4111.768,1877.29828
2307.205482,4112.82997,1878.41066
2309.806083,4113.30321,1879.02929
2312.424803,4112.70935,1879.26547
2315.041964,4111.94648,1879.33413
2317.638559,4112.68337,1879.41543
2320.25231200001,4113.20324,1879.73913
2322.86438500001,4114.98168,1880.27476
2325.471381,4117.32289,1881.21813
2328.080063,4121.03555,1882.29942
2330.685792,4124.40602,1883.84657
2333.281658,4126.30052,1885.25695
2335.87434500001,4128.87948,1886.29852
2338.489311,4133.86126,1887.76559
2341.115263,4138.24458,1889.40904
2343.729413,4139.53343,1891.05351
2346.35343300001,4141.42998,1891.9476
2348.927395,4144.2222,1892.95459
2351.54663,4147.33874,1894.27007
2354.138471,4150.52479,1895.73632
2356.713516,4153.58224,1897.29373
2359.32123100001,4156.53127,1898.83867
2361.938397,4159.65374,1900.3633
2364.525314,4162.35534,1901.89332
2367.153436,4165.8197,1903.28403
2369.749511,4169.2758,1904.82741
2372.368957,4172.01506,1906.29685
2374.98332300001,4174.64768,1907.53533
2377.541101,4176.2324,1908.7343
2380.114903,4180.87488,1909.99448
2382.720158,4185.60393,1911.95084
2385.320895,4189.29267,1913.81738
2387.905478,4192.84359,1915.70121
2390.501026,4196.75105,1917.44224
2393.108268,4199.90781,1919.31341
2395.725028,4203.64255,1920.99039
2398.319858,4208.33816,1922.73659
2400.926928,4210.83998,1924.34398
2403.561599,4213.58383,1925.63909
2406.17003600001,4214.63674,1926.91408
2408.741225,4216.48181,1927.83576
2411.358686,4219.73019,1929.01538
2413.954829,4222.72962,1930.38123
